labels,text,lang,sentiment
spam,Babe: U veux que je donne u bébé! Im méchant et avoir une chose 4 salestyguys. Fantastique un moment grossier avec une salope sexy. Et si on allait slo n hard! Txt XXX SLO(4msgs),french,Positive
ham,You said not now. No problem. When you can. Let me know.,english,Negative
spam,"Enchère 4. L'offre la plus élevée est maintenant £54. L'offre maximale suivante est £71. Pour soumissionner, envoyez BIDS par exemple 10 (pour soumissionner £10) à 83383. Bonne chance.",french,Positive
spam,"pdate_Now - Doppel Minuten und 1000 txts auf Orange Tarife. Neueste Motorola, SonyEricsson & Nokia & Bluetooth KOSTENLOS! Rufen Sie MobileUpd8 auf 08000839402 oder call2optout/!YHL",german,Neutral
spam,"Bears Pic Nick, et Tom, Pete et... Dick. En fait, tous les types d'essayer le chat gay avec le téléchargement de photo appeler 0871873066 (10p/min). 2 arrêts textes téléphone 08712460324",french,Negative
ham,Are you available for soiree on June 3rd?,english,Neutral
ham,"Ich dachte, wir könnten essen gehen.",german,Neutral
ham,Vous nous rendez ma preuve d'identité et &lt;#&gt; rs. Nous ne vous permettrons pas de travailler. Nous viendrons à votre maison dans les jours,french,Neutral
ham,"U bereit, dann rufen Sie mich an...",german,Neutral
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,english,Neutral
ham,अमरीका में मेरे बच्चे आ रहे हैं और मेरी जान ले रहे हैं,hindi,Neutral
ham,J'ai besoin d'une connexion ou quoi que ce soit,french,Neutral
ham,Get ready to put on your excellent sub face :),english,Positive
ham,"नहीं, मैं * इसे पोस्ट करने के लिए मतलब नहीं है. मैं यह लिखा है, और अन्य कई बार मैं तुम्हें करने के लिए सामान है, मैं यह वहाँ बैठने देता हूँ. यह मैं क्या था समय पर लग रहा था. मैं छोड़ दिया गया था, तो बंद करो. यह मेरे फोन पर नहीं था. जब मैं मेरी कार नहीं मिला था, यह नहीं था. यह आप के लिए नहीं किया गया था, आप कम से कम समय के लिए नहीं था, यह साफ करने के लिए नहीं किया गया था. तो आप कम से कम, यह नहीं किया गया था, है कि बिस्तर.",hindi,Neutral
ham,"Du bluffst mich, schlafst auch früh.",german,Neutral
ham,Soll ich meinen Beutel holen?,german,Neutral
ham,उफ़. 4 कि बिट मिल गया.,hindi,Neutral
ham,मैं आदमी लेकिन बहुत जल्दी कच्चे... अब मुझे बाहर इतना जल्दी घर... नेवा मन...,hindi,Neutral
ham,"Kate Jackson centre de rec avant 7h, n'est-ce pas?",french,Neutral
ham,के. तब किसी अन्य विशेष?,hindi,Neutral
ham,"Sicher! Ich fahre, aber ich werde bald mein Ziel erreichen.",german,Neutral
ham,"I've got ten bucks, jay is being noncomittal",english,Neutral
ham,"क्या उन्होंने कहा कि मैं किसी भी मौका से कितना शानदार हूँ, या कुछ भी बड़ा जीवन उड़ान की जरूरत है 2 जीवित है, क्या आपको लगता है कि मैं एन वी क्यू से मरने के लिए पहला व्यक्ति होगा?",hindi,Neutral
ham,"Hallo, das ist Roger von CL. Wie geht's?",german,Neutral
ham,"Frau. Wie sie wusste, die Zeit des Mordes genau",german,Negative
ham,Non * je travaille sur le truc de sonner u mais ont toute la maison pleine de cris de gamins alors * je tire mes cheveux dehors! Aimant u,french,Neutral
ham,"Ok., is any problem to u frm him? Wats matter?",english,Negative
ham,मुझे गोली मार नहीं है. मैं डोम्स कक्ष में हूँ. : /,hindi,Neutral
ham,Maybe you should find something else to do instead???,english,Neutral
ham,Super. Espérons que vous utilisez vos connexions de mode hommes aussi parce que vous ne pouvez jamais savoir pourquoi de vieux amis peuvent vous conduire à aujourd'hui,french,Positive
ham,"Ja, ich bin ein kleiner Junge, und Boost ist das Geheimnis meiner Energie.",german,Positive
ham,Je les ai envoyés.,french,Neutral
ham,मुझे लगता है कि यह भी ज़रूरी है कि किसी और लड़की को यह पता हो कि वह जगह बहुत ही खूबसूरत है ।,hindi,Neutral
ham,Yavnt hat es noch nicht versucht und spielte auch nie originell,german,Neutral
ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes,english,Neutral
ham,"Ich bin ein guter Freund von dir, aber ich bin ein guter Freund von dir, und ich bin ein guter Freund von dir.",german,Neutral
ham,यू को fबी सूची बनाना चाहिए,hindi,Neutral
ham,Ich habe endlich zu Hause erreicht...,german,Neutral
ham,मैं दोपहर की तरह आप ले सकते हैं,hindi,Neutral
ham,मैं कुछ भेजना चाहता हूँ जो तेज बेच सकते हैं. &lgt;#gt; के.,hindi,Neutral
ham,* बाद में हो सकता है ।,hindi,Neutral
ham,Ich esse Maggi mee.,german,Neutral
ham,आप कैसे बच्चे हैं. उम्मीद है कि अपने काम ठीक है. आशा है कि मैं एक गंदगी रात सो गया था. मैं 5 में सो गया. मैं बिस्तर पर सो गया और मैं काम से डर आज रात. क्या आप आज रात तक कर रहे हैं.,hindi,Neutral
ham,"Mit der Welt zu kämpfen ist einfach, u entweder gewinnen oder verlieren bt kämpfen mit einigen1, die nahe an u ist Dificult, wenn u verlieren - u verlieren, wenn u gewinnen - u immer noch verlieren.",german,Negative
ham,तुम कहाँ हो? तुम क्या कर सकते हो? तुम मुझ से दूर क्यों जा सकते हो? क्या तेरा हृदय मेरे बिना खडा नहीं है? क्या तुम मेरे बारे में आश्चर्य नहीं करते? क्या तुम मुझे नहीं चाहते? क्या तुम मुझे नहीं चाहते? क्या तुम मुझे नहीं चाहते?,hindi,Neutral
spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,english,Positive
ham,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,english,Neutral
ham,Tu t'es encore défoncé?,french,Neutral
ham,I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?,english,Positive
spam,URGENT! Nous essayons de contacter U. Todays draw montre que vous avez gagné un prix de £800 GUARANTIEED. Appelez 09050001808 de la ligne terrestre.,french,Positive
spam,Hoffentlich haben Sie Ihren neuen Inhalt genossen. text stop to 61610 to subscribe. help:08712400602450p Bereitgestellt von tones2you.co.uk,german,Negative
spam,Voulez-vous 750 à tout moment any network mins 150 text et un nouveau téléphone VIDEO pour seulement cinq livres par semaine appeler 08002888812 ou répondre à la livraison demain,french,Negative
ham,जी हाँ: यहाँ टी. वी.,hindi,Neutral
ham,Désolé pour ça c'est mon téléphone de potes et je ne l'ai pas écrit aimer Kate,french,Neutral
ham,So when you gonna get rimac access,english,Neutral
ham,"Du hast recht, ich kann dir nicht den Raum geben, den du willst und brauchst, aber das fängt wirklich an, ein Problem zu werden. Ich wollte vorschlagen, einen definitiven Schritt nach draußen zu setzen, wenn ich noch da bin, nach Griechenland, aber vielleicht bist du bereit und solltest es jetzt tun.",german,Negative
ham,मुझे पता है डाट महसूस होता है कि यह पतझड़ के साथ था!,hindi,Neutral
ham,Lol j'allais le mois dernier. J'en ai encaissé mais j'ai quitté &lt;#&gt; juste au cas où. Je collectionnais plus pendant la semaine parce qu'ils l'ont annoncé sur le blog.,french,Positive
ham,मैं यह मेरी शक्ति की एक विस्तृत परीक्षा नहीं है कि हमेशा बने रहते हैं,hindi,Neutral
spam,"Für Ihre Chance, eine kostenlose Bluetooth-Headset zu WIN dann einfach antworten Sie zurück mit ""ADP""",german,Positive
spam,"VOTRE CHANCE D'ÊTRE SUR UNE RÉALITÉ FANTASY SHOW appel maintenant = 08707509020 Juste 20p par min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 est un appel national = tarif.",french,Negative
ham,I'm coming home 4 dinner.,english,Neutral
spam,"Gagnez le plus récent d'Harry Potter et l'Ordre du Phénix (Livre 5) réponse HARRY, répondre 5 questions - chance d'être le premier parmi les lecteurs!",french,Positive
ham,Netzwerkarbeit ist da.,german,Neutral
ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,english,Positive
ham,बस जब तक मार्च के अंत तक इंतजार करो...... Nelo अपने आप को मिलता है. ओह.,hindi,Neutral
ham,Personnel de formation de placement à l'université d'Amrita.,french,Neutral
ham,Regarder un telugu film..wat abt u?,french,Neutral
ham,"Oui, c'est bon.",french,Neutral
ham,Félicitations! Traitez pendant.Je ne suis pas sur la poste pendant 2 jours.ll mail une fois par l'intermédiaire de.Respect mère à la maison.check mails.,french,Neutral
ham,J'ai marché une heure 2 c u! ne montre pas que je m'en soucie vous croyez sérieux?,french,Neutral
ham,"वहाँ! खुश हो जाओ! uuuu अब बेहतर है. मुझे लगता है कि एक खुदाई करने के लिए, यह अच्छा है? हम 9pm में बंद है. एक नया साल है, cluks में cuke!",hindi,Neutral
ham,आमतौर पर उसका प्रोटर्माज होता है. 5ml के बाद (l);# w08gt; बाद में खाना.,hindi,Neutral
ham,"Haben ur mail Dileep.thank you so muchand look forward to lots of support...sehr weniger Kontakte hier, erinnern Sie sich an ein venugopal Sie erwähnt.Morgen, wenn nicht spät, werde ich versuchen, bis date.goodnight liebe kommen.",german,Neutral
ham,Mon code de tri est et acc non est. La banque est natwest. Pouvez-vous répondre pour confirmer que j'ai envoyé ceci à la bonne personne!,french,Neutral
ham,Mes frais de scolarité sont à 330. Hm nous allons pour le 1120 à 1205 un?,french,Neutral
ham,वह कहती है कि वह वहाँ होगी. मुझे पता नहीं है.,hindi,Neutral
ham,Qui vois-tu?,french,Neutral
ham,Faites ça 3! 4 saké de merde?! x,french,Neutral
ham,"J'ai eu le problème de l'argent qui me pèse mais grâce à vous, je peux respirer plus facilement maintenant. Je vais m'assurer que vous ne le regrettez pas. Merci.",french,Neutral
ham,Indien muss die Führung übernehmen:),german,Negative
ham,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,english,Positive
ham,"के, हम अब से आने के लिए चाहते हैं?",hindi,Neutral
ham,"Il y a beaucoup d'entreprises, dites-moi la langue.",french,Neutral
ham,Ard 4 lor...,english,Neutral
spam,मनपसंद सेवा सेवा. आपके पास एक नया साल के लिए इंतज़ार कर रहा है. कृपया 0.70464435 अब छुट्टी का प्रबंध करने के लिए कॉल करें,hindi,Neutral
ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,english,Positive
spam,Bienvenue! Veuillez répondre avec votre AGE et GENDER pour commencer. p.ex. 24M,french,Neutral
ham,मुझे पहले घर जाने के लिए क्षमा करें... पिताजी बाद में लाने आते हैं...,hindi,Neutral
ham,"Il a dit qu'il écrirait et qu'il ne l'a pas vu, qu'il m'a laissé tomber doucement, s'il vous plaît.",french,Neutral
ham,लगता है कि मैं एक घंटे की तरह या इतने में बंद हो सकता है? मेरे रूम - मेट की एक यात्रा के लिए धन चाहते हैं.,hindi,Neutral
ham,I didnt get anything da,english,Neutral
ham,Bist du noch am Spiel?,german,Neutral
ham,मैं वास्तव में यह अभी भी आज रात बालक करने के लिए नहीं कर रहा हूँ,hindi,Neutral
spam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,english,Positive
spam,"नहीं. 1Noka टोन 4 हर सप्ताह भीड़! बस 87021 के लिए नहीं, बस 1st टोन्क के लिए! तो अब हो और दोस्तों को बताओ 150/ट. 16 का जवाब है 4",hindi,Neutral
ham,"Salut c'est moi vous avez probablement trop de plaisir pour obtenir ce message, mais j'ai pensé que txt u cos im ennui! et Jamess m'a pété dessus toute la nuit",french,Negative
spam,"Ihr nächstes tolles xxx PICSFREE1 Video wird an Sie gesendet werden genießen! Wenn ein vid ist nicht genug für 2 Tage Text zurück das Schlüsselwort PICSFREE1, um das nächste Video zu erhalten.",german,Neutral
ham,HI DARLIN Ive gerade zurück und ich hatte eine wirklich nette Nacht und danke so viel für die LIFT SEE U TOMORROW XXX,german,Negative
spam,U ont un admirateur secret qui cherche 2 faire contact avec U-find qui ils R*revel qui pense UR si spécial-appel sur 09058094565,french,Neutral
ham,"Guten Abend, das ist Roger.",german,Neutral
ham,"J'ai appris que M. Ranjith m'a appelé, donc seulement j'ai vu ça, il vérifie le projet. Prabu l'a dit aujourd'hui, donc papa ne m'a pas trompé.",french,Neutral
spam,22 jours pour commencer! Pour Euro2004 U sera tenu à jour avec les dernières nouvelles et les résultats quotidiens. À supprimer envoyer GET TXT STOP à 83222,french,Negative
ham,In that case I guess I'll see you at campus lodge,english,Neutral
ham,"Sorry, I'll call later in meeting",english,Negative
ham,Hmm thinking lor...,english,Neutral
ham,"Il y a des gens par mu, je suis à table par lambda.",french,Neutral
ham,"Ich frage, ob u meeting da ge tmr nite...",german,Neutral
ham,"हम्म, उनमें से कई दुर्भाग्य से... जाहिर है कि पिल्ला गर्म रोटी रहे हैं।",hindi,Neutral
ham,"C'est bon, on dort tôt aussi... Nite...",french,Neutral
ham,"Tut mir leid, dass ich nicht frei bin.",german,Neutral
ham,तो आज क्या कर रहा है?,hindi,Neutral
ham,"Sagen Sie meinem schlechten Charakter, die u Dnt lik in mir. Ich werde versuchen, in ändern &lt;#&gt;. Ich füge tat 2 meine Neujahrsauflösung. Warten auf ur reply.Be frank...good morning.",german,Negative
ham,Gud mrng dear hav a nice day,english,Positive
ham,Ü prédire le temps ü'll finira d'acheter?,french,Neutral
ham,यो आप चारों ओर? मेरे एक दोस्त बाद में आज रात लेने के लिए देख रहा है,hindi,Neutral
ham,How is your schedule next week? I am out of town this weekend.,english,Neutral
spam,एक हज़ार पाउंड XMAREANARTEANARTEANARTEANANAS आप के लिए इंतज़ार कर रहा है! हमारे कंप्यूटर ने आपको हमारे वफादार मोबाइल ग्राहकों से उठाया है एक पाउंड $90666669 डॉलर प्राप्त करने के लिए. बस सिर्फ कहते हैं कि सिर्फ 0.66666666666666699999999911 डॉलर के लिए कॉल कर रहे हैं.,hindi,Neutral
spam,अच्छी हालत तो यह है कि न तो दोगुना या नल!,hindi,Neutral
ham,HMM yeah wenn Ihr nicht zu gerillt! Und ich freue mich auf mein Pfund Special :),german,Positive
ham,Just sleeping..and surfing,english,Neutral
ham,Hey hun-onbus goin 2 le rencontrer. Il veut 2 sortir 4 un repas mais je ne me sens pas comme ça cuz ont 2 obtenir le dernier bus à la maison!Mais il est doux dernièrementxxx,french,Neutral
spam,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",english,Positive
ham,बन्दकाम्पस से हो रही बातों पर निर्भर किया,hindi,Neutral
ham,"Doc hat mir Schmerzmittel gegeben und sagt, alles ist in Ordnung.",german,Neutral
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,english,Positive
ham,"Du solltest es jetzt wissen. Also, wie ist Anthony. Bringst du Geld. Ich habe Schulgebühren zu zahlen und Miete und so etwas. Deshalb brauche ich deine Hilfe. Ein Freund in Not....",german,Neutral
ham,Es dauerte Mr Eule 3 Licks,german,Neutral
ham,Can not use foreign stamps in this country.,english,Neutral
ham,आप कमरे में हैं.,hindi,Neutral
ham,"Ich mache nur 5 Minuten am Tag so weiter, wie es ist.",german,Neutral
ham,"Das ist das Problem mit den Klassen, die gut gehen - Sie sind zu einem Ausweichmanöver... erwartet meine Tomo! Wir sehen uns zur Genesung, gleiche Zeit, gleichen Ort",german,Negative
ham,Was zieht dich also zu den Brothas an?,german,Neutral
spam,UR GOING 2 BAHAMAS! Appelez FREEEFONE 08081560665 et parlez à un opérateur en direct pour réclamer soit les Bahamas croisières de £2000 CASH 18+seulement. Pour refuser txt X à 07786200117,french,Neutral
ham,"Haha yeah, 2 oz ist eine Art Scheißladung",german,Positive
spam,<20600 से जारी किया गया है - यह आपका मेल चेतावनी है. आपके पास 4 संदेश है. आपके पास 4 मिलान है. कृपया अपने संदेश को पुनः प्राप्त करने के लिए वापस बुलाओ.,hindi,Neutral
ham,"Bonne nuit, dormez bien, s'il vous plaît prenez soin de papa.",french,Neutral
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",english,Positive
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,english,Positive
ham,Arbeitest du die ganze Woche?,german,Negative
ham,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,english,Positive
ham,In sch aber neva mind u essen 1. lor..,german,Neutral
spam,"1000's von Mädchen viele lokale 2 u, die r Jungfrauen 2 dieses & r bereit 2 4fil ur jedes sexuelle Bedürfnis. Kann u 4fil ihre? Text CUTE bis 69911 (£ 1.50p. m)",german,Neutral
ham,"वास्तव में बकवास है कि, जो कुछ भी करते हैं, किसी भी बिंदु पर cama में होने के लिए एक बहाना पाते हैं हालांकि",hindi,Neutral
ham,Buzzzz! *grins* Est-ce que je vous ai bourdonné le cul? Buzzz votre poitrine? Buzz votre bite? Où gardez-vous votre téléphone? Est-ce que le vibromasseur est allumé?,french,Positive
ham,"Weil ich nicht so ba dao bin, ok... 13 Uhr, lor... du fragst nie, wohin wir gehen ah... ich sagte, u würde am Freitag fragen, aber er sagte, u wird heute fragen...",german,Neutral
ham,खुशी है कि यह अच्छी तरह से चला गया: 11 पर आते हैं फिर हमारे पास काम करने के लिए बहुत समय होगा।,hindi,Neutral
ham,"Nun, es gibt ein Muster von meinen Freunden, die mir sagen, ich solle hochfahren und mit ihnen rauchen und mir dann sagen, dass ich ein Unkrautfiend bin/sie zu viel rauchen lassen/ihre anderen Dinge tun, damit du siehst, wie ich zögerlich bin",german,Negative
ham,"Jede Chance, die Sie vielleicht mit mir verdunstet haben, sobald Sie meine Privatsphäre verletzt haben, indem Sie meine Telefonnummer aus dem Papierkram Ihres Arbeitgebers gestohlen haben. Nicht cool überhaupt. Bitte kontaktieren Sie mich nicht wieder oder ich werde Sie Ihrem Vorgesetzten melden.",german,Negative
ham,C'est un adulte et il apprendrait de l'expérience. Il n'y a pas de vrai danger. Je n'aime pas les peeps qui utilisent des drogues dont ils n'ont pas besoin.,french,Negative
spam,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,english,Positive
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",english,Positive
ham,Chère a obtenu le bus directement à calicut,french,Neutral
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",english,Neutral
ham,"Ouais, j'ai l'inimitié.",french,Neutral
ham,"Regarder des dessins animés, écouter de la musique &amp; à la veille a dû aller temple &amp; église.. Et u?",french,Neutral
spam,"Latest News! Police station toilet stolen, cops have nothing to go on!",english,Negative
ham,Je ne cherche que le bon dual sim mobile pa.,french,Neutral
ham,C'est comme ce jeu de crépuscule d'hôtel que je pense.,french,Neutral
ham,"Yar, लेकिन वे कहते हैं कुछ त्रुटि मिल गया.",hindi,Neutral
ham,* Bin auf dem Weg,german,Neutral
ham,"Suchen Sie nicht Liebe, lassen Sie die Liebe finden U. Das ist, warum seine genannt Verlieben, bcoz U nicht zwingen sich, U nur fallen und U wissen, dass es Smeone zu halten U...",german,Negative
ham,Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,english,Neutral
ham,I wonder if you'll get this text?,english,Neutral
ham,Venez à l'arrière; DECIMAL&gt;..maintenant je nettoyais la maison,french,Neutral
ham,"ओकी डॉ, मैं 'एक बिट में खत्म हो जाएगा कुछ सामान बाहर सेट में.",hindi,Neutral
spam,"SIXX की संभावना है कि SSH! 100 से 20,000 किलो CH11> और 875 में भेजें. लागत 150/75, 6 दिन, 16+TC जवाब लागू करता है HL 4 जानकारी पर.",hindi,Neutral
spam,Hallo seine LUCY Hubby bei meetins den ganzen Tag Fri & I B allein im Hotel U Phantasie Kreuzkümmel über? Pls verlassen msg 2 Tage 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,german,Positive
ham,"Verdammt, kannst du es heute Abend schaffen oder willst du nur bis morgen warten?",german,Neutral
ham,मादा कार पार्क में,hindi,Neutral
ham,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,english,Positive
spam,Get ur 1st RINGTONE GRATUITEMENT! Répondre à ce msg avec TONE. Gr8 TOP 20 tons à votre téléphone chaque semaine juste £1.50 par wk 2 opt out envoyer STOP 08452810071 16,french,Positive
spam,"WINNER!! Als geschätzter Netzwerkkunde wurden Sie ausgewählt, um eine Preisbelohnung von £900 zu erhalten! Rufen Sie 09061701461 an. Anspruchscode KL341. Nur gültig 12 Stunden.",german,Positive
ham,"Oh... Icic... K lor, den meet other day...",english,Neutral
ham,आप पर या आप में? :),hindi,Positive
ham,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,english,Neutral
ham,Ich gehe 4 Mittagessen jetzt wif meine Familie dann achter dat ich gehen str 2 Obstgarten lor.,german,Neutral
ham,"हाँ, राजकुमारी. आप मुझे पागल बनाने के लिए जा रहे हैं?",hindi,Neutral
ham,Haha... Really oh no... How? Then will they deduct your lesson tmr?,english,Positive
ham,What happened to our yo date?,english,Neutral
ham,"कैमरा काफी अच्छा है, १०.१ मीगा पिक्सेल, ३.५ पदार्थ और ५ दुखद. एक सुंदर छुट्टी है, सुरक्षित रहें और मैं आशा है कि आप एक अच्छी यात्रा! आप दोनों के लिए एक नए साल मुबारक! आप दोनों के एक दो सप्ताह में देखें!",hindi,Neutral
ham,"Lmao, du kennst mich so gut...",german,Positive
ham,"Sorry, I'll call later  &lt;#&gt; mins",english,Negative
ham,"Ok, je quitte ma maison.",french,Neutral
ham,Doing my masters. When will you buy a bb cos i have for sale and how's bf,english,Neutral
ham,अब मैं अपने घर जा रहा हूँ...,hindi,Neutral
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,english,Negative
ham,"Tut mir leid, ich kann dir nicht helfen.",german,Neutral
ham,"Sagen Sie mir, sie sind weiblich : V wie werfen Sie in? Wir entscheiden, was alle zu bekommen jetzt",german,Neutral
spam,REPT 1/3. आपने एक रिंग एक आदेश दिया है. आपका क्रम प्रोसेस किया जा रहा है...,hindi,Neutral
ham,"Tut mir leid, ich kann dir nicht helfen.",german,Neutral
ham,Casshs मैं बाहर था Wifrvers अब मैं उसे कहा जाता है कि 2 ther मौजूद है वह कहते हैं कि वह कहते हैं. फिर उन्होंने अनुमान लगाना शुरू किया कि मैं क्या था Wifn था जो अंत में Wifn Wirenrer.,hindi,Neutral
ham,"Tut mir leid, Sir, ich rufe Sie morgen an. senthil.hsbc",german,Neutral
ham,Oic... I saw him too but i tot he din c me... I found a group liao...,english,Neutral
ham,"अरे, मैं आप चाहते हैं! मैं तुम्हें याद आती है! मैं तुम्हें याद आती है!",hindi,Neutral
ham,Wat time u terminer l'ur lec aujourd'hui?,french,Neutral
spam,"Liebe 0776xxxxxx U've eingeladen, XCHAT. Dies ist unser letzter Versuch, Kontakt u! Txt CHAT zu 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",german,Neutral
ham,HIBBEABAL अब घर पर अब वे कुछ नहीं करते हैं?,hindi,Neutral
ham,Peut-être approuver le panalam... mais il devrait avoir plus de postes..,french,Neutral
spam,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",english,Positive
ham,उस दिन आप एक संख्या के बारे में पूछा. क्यों: -),hindi,Neutral
spam,"Merci pour votre commande de sonnerie, réf numéro R836. Votre mobile sera facturé £4.50. Si votre ton n'arrive pas, veuillez appeler le service client au 09065069154",french,Neutral
ham,"Sag mir Bescheid, wenn du das Geld hast, damit Carlos den Anruf tätigen kann.",german,Neutral
ham,Pas le nom du logiciel..tel..,french,Neutral
ham,"मैं अपनी सच आशा करता हूँ कि मेरे सह में मैं वास्तव में उसे cininin हूँ! आप के बारे में दोषी महसूस करने के लिए कुछ भी नहीं किया है, अभी तक.",hindi,Neutral
ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,english,Positive
ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend",english,Positive
ham,भगवान का शुक्र है वे बिस्तर में हैं!,hindi,Neutral
ham,"Non, je vais vérifier toutes les chambres pour les activités.",french,Neutral
ham,"Pendant ce temps, elle dit que je te salue.",french,Neutral
spam,यूटी नकदी वर्तमान में 500 पाउंड - अधिकतम करने के लिए है...... अब 8668 में केवल 150p/mi. CC: 08760202 PBIO,hindi,Neutral
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",english,Positive
ham,"Usf I guess, might as well take 1 car",english,Positive
ham,Habe immer noch nicht wie gewohnt gewartet... Wie kommen Sie zurück sch oredi?,german,Neutral
ham,"Nun, ich meinte, im Gegensatz zu meiner betrunkenen Nacht vorher",german,Neutral
spam,Win a £1000 cash prize or a prize worth £5000,english,Positive
ham,Tu as toujours été intelligent.,french,Positive
spam,"SMSSERVICES. pour vos crédits texte inclus, pls goto www.comuk.net login= 3qxj9 désabonnement avec STOP, sans frais supplémentaires. help 08702840625.COMUK. 220-CM2 9AE",french,Neutral
ham,"Danke, ich mag dich auch.",german,Neutral
ham,S:-)kallis ne jouera pas dans les deux premiers odi:-),french,Neutral
ham,"C'est l'un des problèmes, mais la californie est bonne.",french,Neutral
ham,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",english,Positive
ham,"Lol ok, j'étais en train de penser que trop haha",french,Positive
spam,Dringend! rufen Sie 09066612661 aus dem Festnetz. Ihre komplementäre 4 * Teneriffa Urlaub oder £ 10.000 Bargeld warten Sammlung SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Absender: Hol Angebot,german,Negative
ham,Pouvez-vous me parler...,french,Neutral
ham,कितना भुगतान करने के लिए तैयार है?,hindi,Neutral
ham,Ü manger plus tard mais je mange avec mes frens maintenant lei... Ü rentrer chez moi d'abord?,french,Negative
ham,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",english,Positive
ham,"Cool, want me to go to kappa or should I meet you outside mu",english,Positive
spam,Jamster! Pour obtenir votre texte papier peint gratuit HEART à 88888 maintenant! T&C appliquer. 16 seulement. Besoin d'aide? Appelez 08701213186.,french,Positive
ham,"Bonjour amant! Comment va ce nouveau travail? Êtes-vous là maintenant? Êtes-vous heureux? Pensez-vous à moi? Je me réveille, mon esclave et vous envoie un baiser taquin de l'autre côté de la mer",french,Neutral
ham,Je suis à la maison.,french,Neutral
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate",english,Positive
ham,"नहीं, मैं सभी कक्षों को जाँचूंगा.",hindi,Neutral
spam,"Dringend! Bitte rufen Sie 09066612661 aus Ihrem Festnetz, Ihren kostenlosen 4* Lux Costa Del Sol Urlaub oder £ 1000 CASH erwarten Sammlung. ppm 150 SAE T&Cs James 28, EH74RR",german,Neutral
ham,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,english,Positive
ham,एमयूएफएफ मुझे मुक्‍त कर सकते हैं dmt,hindi,Neutral
ham,"Eh bien, je dois partir pour ma fille de classe... Tu n'es jamais revenu à moi... :-(... J'espère que tu as un bon sommeil, mon amour",french,Neutral
