labels,text,lang,sentiment
ham,??? ???? ?? ?? ??? ?? ????? ???? ???...,hindi,neutral
ham,"?? ????, ??? ?? ????? ?? ???? ??? ???? ??? ?? ???? ??? ?? ?? ?????? ?? ???",hindi,neutral
spam,2 ?? ??? ??? ?? ??? ??? ????? ??? ???? ?? ????? ??? ?? ???? ????? ?????? ?? ???? 2 robaghing ???? ????? ???? ???? ???? ?????? ?? ??????? bacacing ?? ??? 6988 ???? ?? ??? ?? ??? ??! Ne.C2.,hindi,neutral
ham,Wat time ü finish?,english,neutral
ham,"Okay, seien Sie vorsichtig! Nicht simsen und fahren!",german,positive
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,english,positive
ham,i felt so...not any conveying reason.. Ese he... What about me?,english,neutral
ham,?? ???? 2 ?? ?? ??? ????? ???? ???? ??? ??? ????? ???? ???? dued ???????? ?? ??? ????,hindi,neutral
ham,Tiwary zu rcb.battle zwischen Bang und Kochi.,german,neutral
ham,You want to go?,english,positive
ham,?? ??? ??? ???? ?? ??? ??? ????? ????? ???? ????... ???...,hindi,neutral
ham,Décheté... Den muz chiong sur sat n sun liao...,french,neutral
ham,???? ???? ??? ?? ??? ????? ?????? ???,hindi,neutral
ham,"Hallo! Gerade hier angekommen, st andrews-boy ist ein langer Weg! Seine Kälte. Ich werde Sie auf dem Laufenden halten",german,neutral
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,english,positive
ham,"Wenn wir es abschlagen, kannst du bei mir einziehen :)",german,positive
ham,"Au fait, assurez-vous que vous obtenez train à worc rue foregate pas arbustif colline. Amusez-vous nuit x",french,neutral
ham,???????? ?????????! ?? ???? ????,hindi,neutral
ham,Gdddnite... tc... sc ?? ??? ??,hindi,neutral
ham,??? ????? 2 ????? ?? ??? ????? ???? ?? ??? ?? ??? ???,hindi,neutral
ham,"Mein Sortiercode ist und acc no ist. Die Bank ist natwest. Können Sie antworten, um zu bestätigen, dass ich dies an die richtige Person geschickt habe!",german,negative
spam,Hard LIVE 121 chat just 60p/min. Choisissez votre fille et connectez-vous LIVE. Appelez 09094646899 maintenant!,french,negative
ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,english,positive
ham,"Elle est allée assister à deux autres rounds aujourd'hui, mais elle n'est toujours pas arrivée à la maison..",french,neutral
ham,"Lmao, mach ein Foto und schick es mir.",german,positive
ham,Vous voulez y aller?,french,neutral
ham,"Comment est-il possible de t'apprendre, et où.",french,neutral
ham,Sie hat sich mit Shangela synchronisiert.,german,neutral
spam,"??? ???? ?????? 10 mths ??? ????? ?? ??? ?????? ?????/ ?????? ??? ?? ?????? ????. ???? ?? ?? ??????? ?????? ????, ?? ???????? ?????? ?? ?????/ ??? ??????? ????. ??? ?? ??? ??? YERes.",hindi,neutral
ham,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!",english,positive
ham,"?????? ?? ??? ?????? ???? ???? ??, ?? ??. ??.",hindi,neutral
ham,Rats. Hey did u ever vote for the next themes?,english,neutral
ham,Nach Abschluss des Studiums. Es gibt keine Verwendung in der Finanzierung beitreten.,german,neutral
ham,"Monsieur, attendez votre lettre.",french,neutral
ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,english,neutral
ham,Hey company elama po mudyadhu.,english,negative
ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,english,positive
ham,Kallis wird in 2. Innings schlagen.,german,neutral
ham,Sorry ich jetzt c ur msg... Yar lor so arme Sache... aber nur 4 eine Nacht... Tmr u 'll haben ein brandneues Zimmer 2 Schlaf in...,german,negative
ham,"Wann soll ich meinem Freund sagen, er soll hier sein?",german,neutral
ham,??? ?? ????? ??? ???? ??? ?? ???? ???.,hindi,neutral
ham,"Ich werde sehen, aber proly yeah",german,positive
ham,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,english,positive
ham,"????... ??? ?? ???? ???? ?????? ?? ??? ??? ???? ????? ???? ???! ??? ??????? ??, ???? ????? ??? ??? ??. ??? ?? ?? ???? ??? ????? ??? ???? ?? ?? ?? ??? ???. ??? ???? ?? ??? ??? ?? ???? ?? ??? ????????? ???? ???.",hindi,neutral
ham,??? ?? ???? ??? ??. ?? ?? ???? ????. ?? ???? ?? ?? ?? ??? ????? ???? ???? ?? ?? go ?? ??????? ???? ??? ??,hindi,neutral
ham,Ok c ü then.,english,positive
ham,and  picking them up from various points,english,neutral
ham,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",english,positive
ham,??? ?????? ????? ??,hindi,neutral
ham,????? ???? ??????? ?? ???? ????? ?? ??? ???? ?????????? ?? ????? ???? ???? ?? ????? ????? ?,hindi,neutral
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",english,positive
ham,Dunno dat me l'a dit.,french,neutral
ham,??? ???? ???? ?? ?? ??? ???? ??? ???? ????? ?? ??????? ?? ???... ??????? 2 ?? ???? ??? ???? 4 ???? Loh...,hindi,neutral
spam,"Jemand hat unsere Dating-Service kontaktiert und eingegeben Ihr Telefon, weil sie Lust auf Sie! Um herauszufinden, wer es ist Anruf aus einem Festnetz 09058098002. PoBox1, W14RG 150p",german,neutral
ham,I am not sure about night menu. . . I know only about noon menu,english,negative
ham,"Non, c'est tout droit, si tu peux juste apporter du bourgeon ou des boissons ou quelque chose qui est en fait un peu plus utile que de l'argent direct",french,negative
ham,"I think your mentor is , but not 100 percent sure.",english,negative
ham,"Désolé, je t'appelle plus tard.",french,negative
ham,Hmmm...k...aber ich möchte das Feld schnell da:- ändern)ich möchte Systemadministrator oder Netzwerkadministrator bekommen..,german,neutral
ham,?? ?? ???? ????? ?? ??? ??? ??? ???? ????? ???,hindi,neutral
ham,"8 au plus tard, g est toujours là si vous pouvez ramasser quelques munitions et voulez donner à la nouvelle ak un essai",french,negative
ham,"Ich gehe zuerst baden, aber meine sis mit net tell u, wenn sie beendet k...",german,neutral
ham,Mama geht nicht schon Robinson.,german,neutral
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,english,negative
ham,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,english,positive
ham,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,english,negative
spam,"Jemand hat unsere Dating-Service und eingegeben Ihr Telefon, weil sie Lust auf Sie!Um herauszufinden, wer es ist Anruf aus Festnetz 09111030116. PoBox12n146tf15",german,neutral
ham,?? ???: ????? ?? ??? ???? ??? ??? ????,hindi,neutral
ham,Liebe bekam Zug und Sitz mein unterer Sitz,german,neutral
ham,??? ??? ??? ?? ??? ?? ??? ?? ??? ???.,hindi,neutral
spam,"Sie haben WON ein garantiertes £ 1000 Bargeld oder einen £ 2000 Preis.Um zu behaupten, yr Preis rufen Sie unseren Kundendienst-Vertreter auf",german,positive
spam,"FreeMsg Hey U, je viens d'obtenir 1 de ces fones vidéo/pic, répondre WILD à ce txt & mal envoyer U mes photos, dépêchez-vous Im tellement ennuyé au travail xxx (18 150p/rcvd STOP2stop)",french,neutral
ham,Anything lar...,english,neutral
spam,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,english,positive
spam,Bloomberg -Centre de message +447797706009 Pourquoi attendre? Faites votre demande pour votre futur http://careers. bloomberg.com,french,neutral
ham,"Hauteur de confiance: Tous les professeurs d'aéronautique ont appelé &amp; ils ont demandé 2 assis dans un avion. Aftr ils se sont assis ils ont dit à dat l'avion ws fait par leurs étudiants. Dey tous précipités hors de l'avion.. Bt seulement 1 n'a pas bougé... Il a dit: ""Si c'est fait par mes étudiants, cela ne commencera même pas... Datz confiance...",french,neutral
ham,?? ???????? ???? ?? ??? ??? ?? ???? ?? ??? ??? ???? ???? ????,hindi,neutral
ham,"Chaque roi était autrefois un bébé pleurant et chaque grand bâtiment était autrefois une carte.. Pas immertant où U r aujourd'hui, mais où U Wil atteindre TOMORW. Gud ni8",french,positive
spam,"Sie haben ein Nokia 7250i gewonnen. Dies ist, was Sie erhalten, wenn Sie unsere kostenlose Auktion gewinnen. Zum Teil senden Sie jetzt Nokia an 86021. HG/Suite342/2Lands Row/W1JHL 16+",german,neutral
ham,?? ?????? ??? ??? ??? ue ????? ??,hindi,neutral
ham,Already am squatting is the new way of walking,english,neutral
ham,"Sorry, I'll call later",english,negative
ham,???... ????? ???? ?? ????? ???? ???? ??????? ?? ???? ??... ??,hindi,neutral
spam,????? ????? ?????? ???? ????????? ?? 10 ??? ?? ?? ??? ???? ??? ?? ?? Wam-9?? ?? ??? ?? ?????? ?? 1000 ???? ?? ????? 5000 ????!,hindi,neutral
ham,Haben u die Zähne zu beheben?wenn es nicht soap.ok kümmern.,german,negative
spam,Nous avons essayé de vous contacter re votre réponse à notre offre de 750 minutes 150 texte et un nouveau téléphone vidéo 08002988890 maintenant ou répondre à la livraison gratuite demain,french,neutral
ham,Quand voulez-vous que je descende?,french,neutral
ham,Urdrowor ??? ?????? ?? ??? ????? ??? ??? ??. ??????? ?? ???? 2 ???? ?? ???? ??? ?? ????...,hindi,neutral
ham,Moi aussi! Passez une belle nuit xxx,french,neutral
ham,U WIRD IHRE FON AUF DAMMIT SCHÜTZEN!!,german,neutral
ham,?? ?????? ?? ??? ????? ?,hindi,neutral
ham,Ü la collecte de l'ordinateur portable ur puis va configurer da paramètres izzit?,french,neutral
ham,"Das ist gut, denn ich brauche Drogen.",german,neutral
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,english,positive
ham,Combien de fois j'ai dit dans la scène que tout rit. Tu n'écoutes pas aha.,french,negative
ham,??? ?? ???? ????? ?? ?? ??? ?? ????? ???? ???.,hindi,neutral
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC bis 89080 nicht verpassen, dann jeder wk ein saucy proceeb!4 weitere Bilder c PocketBabe.co.uk 0870241182716 £3/wk",german,positive
spam,Prêt à tout usage £500 - £75 000. Accueil des propriétaires + locataires. Avez-vous déjà été refusé? Nous pouvons encore aider. Appelez gratuitement 0800 1956669 ou retour de texte 'aide',french,negative
ham,J'en ai fini avec U DuMB?,french,negative
ham,Ya srsly better than yi tho,english,positive
ham,????? ?? ??? ?? ?? ?????,hindi,neutral
ham,Did u see what I posted on your Facebook?,english,neutral
ham,Je me demandais si ce serait bien pour vous d'appeler oncle John et de lui faire savoir que les choses ne sont pas les mêmes en nigeria qu'ici. Que les dollars de &lt;#&gt; sont envoyés 2 ans et que vous savez que c'est une pression mais je compte rembourser chaque centime qu'il donne. Chaque centime ainsi pour moi d'attendre quoi que ce soit de vous n'est pas pratique. Quelque chose comme ça.,french,neutral
ham,Tu n'arrêtes pas de pleuvoir... ou tu veux 2 aller ailleurs?,french,neutral
spam,"Hast du von der neuen ""Divorce Barbie"" gehört?",german,neutral
ham,"Okay, lor thanx... Ü in der Schule?",german,positive
ham,Gardez mon payasam là-bas si rinu apporte,french,neutral
ham,"Bonjour, mon garçon! Comment vont mes lèvres? Où sont mes petits pains sexy maintenant? Qu'est-ce que tu fais? Tu penses de moi? Tu m'en veux? Tu as besoin de moi?",french,positive
ham,Ladies first and genus second k .,english,neutral
ham,????? ???? ???? ?? ??? ????? ?? ???? ?,hindi,neutral
ham,??? 2 ??? ?? ??? ???? ?? ??? ? ???? ??. ????? ?? ?? ?????? ???? ?? ??? ????? ???? ?? ???? ?? ?? ??? ???? ?????? ?? ????? ???? ?? ?????? ?? ?????. ??????????? ????? ???? ???? ?? ????? ??.,hindi,neutral
ham,Tout ce qui est lor. Juz nous deux lor.,french,negative
ham,"Wie geht's euch Babes. Hoffe, dass es dir gut geht. Ich hatte einen Scheiß-Nächte Schlaf. Ich schlief bei 5.I.m knackered und ich bin gefürchtet Arbeit heute Abend. Was bist du bis heute Abend. X",german,neutral
ham,Ne voulez-vous pas 2 meet up 2MORRO,french,neutral
ham,"???? ??? ???? ???? ??? ????, ???? ?????... ??? ??????? ???? ????",hindi,neutral
spam,#ERREUR!,french,neutral
ham,"Ich denke, ein Fitness-Studio ist die Ausrede für faule Leute. Ich jogge.",german,negative
ham,Cos darren dit ü considérant mah donc je demande ü...,french,neutral
ham,"????? ????, ??? ??? ??? ??? ??????",hindi,neutral
ham,"??., ???? ??????? ??.",hindi,neutral
ham,Soll ich heute Abend wieder hochkommen?,german,neutral
ham,???? ??? ???? ?????? ??? ?? ??? ???? ?? ??? ?? ????? ?? ????? ?? ??? ??,hindi,neutral
ham,"Non, je suis un DD perpétuel.",french,neutral
ham,What time you think you'll have it? Need to know when I should be near campus,english,neutral
spam,"????! ?? ????? ????? ?? ??? ??????? ??????? ??? 2,000 ????? Xmia ???? ??. 2 ???? ?? ?? ???? ??, ?? ?? ?? ???? ?? ???? ?? ??? 10p. BT-T-TCans.",hindi,neutral
spam,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max,english,positive
ham,????? ??? ?? ???? ????? ???? ??.,hindi,neutral
ham,"Honeybee a dit: *Je suis d Sweetest in d World* God Laughed &amp; dit: *Wait,U Havnt Met d Person Lire cette Meg* MORAL: Même DIEU peut cracker des jokes! GM+GN+GE+GN:)",french,positive
ham,"Oh, das ist spät! Nun haben Sie eine gute Nacht und ich werde u einen Anruf morgen. Ich werde jetzt gehen zu schlafen Nacht Nacht",german,neutral
ham,?? ???? ??? ????? ??????? ??????? ?? ???? ?? ??? ?? ‘ ??? ???? ??? ????. ??? ??? ??? ?? ?? ???? ????? ?? ????? ??????.,hindi,neutral
ham,"Si je meurs, je veux que tu aies toutes mes affaires.",french,neutral
ham,Nobody can decide where to eat and dad wants Chinese,english,neutral
ham,Dai ce que ce da.. Puis-je envoyer mon CV à cette identité.,french,neutral
ham,Msgss ??? ???? ???? ??. ?? ?????? ???? ??? ?? ??? ??? ?? ?? ???? ??? ??? ??? ??? ?? ???? ?? ?? ?? 4 ?? ?? ?? ???? ??? ?? ?? ?? ???? ??? ??? ??? ???. gdvt drol dm,hindi,neutral
ham,Wot ist u bis 2 dann Schlampe?,german,neutral
ham,Leave it de:-). Start Prepare for next:-)..,english,negative
ham,Hmm mal doivent y penser... ok tu es pardonné! =D,french,positive
ham,"4 tacos + 1 rajas burrito, c'est ça?",french,neutral
ham,"Non, s'il vous plaît, vous nagez?",french,neutral
ham,???? ?? ?? ??????? ??? ???? ?? ???? ?? svucks ?? ????? ?? ???? ???,hindi,neutral
ham,"C'est la triste partie, mais on reste en contact grâce à Skype.",french,neutral
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,english,positive
ham,"?? Dyylyy ??, ?? Thoma ?? araaa ????",hindi,neutral
ham,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",english,positive
ham,"???? ?????, ?? ????? ??? ?????? ?? ??? ??, ?? ??????? ???? ?? ??? ????? ???? ?? ?? ????? ????? ?? ???, ????? ?? ???? ???? ?? ???? ??, ???? ?? ??? ???? ???? ?? ???? ??, ???, ?? ??? ??? ?? ??? ?? ??? ??? ???? ?????!",hindi,neutral
ham,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,english,neutral
ham,Kommst du später runter?,german,neutral
ham,"Mais ne vous inquiétez pas, je comprends combien il est important que je sois mis à ma place avec une punition mal pensée face à la pire chose qui m'est jamais arrivée.",french,positive
spam,??? 09099000000000 ?? WERERTELAT TATET TAN ?? TART TAT TAN ?? ???? ??? ?? ???? ?? ??? ???? ?? ?? ???? [?????? 24/73333333300 ?? ??? ???? ?? ??? ??,hindi,neutral
ham,"Tunji, comment va la reine?",french,neutral
ham,"OK bébé, juste pensé que j'ai dit hey! comment u doin?près de la fin de moi wk offdam neevamind!Nous aurons 2Hook up sn si uwant m8? loveJen x.",french,positive
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,english,positive
spam,FreeMsg C'est le jour d'aujourd'hui si vous êtes prêt! Je suis excité & vivre dans votre ville. J'aime le sex fun & games! Netcollex Ltd 08700621170150p par msg reply Stop to end,french,positive
ham,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",english,neutral
spam,????? ???? ????? ????????????? - DOULLM ?? DOUBBBLTTTTT TG TETT TT ?? ?????? ????? ??? 4C ?? ??????? ????!,hindi,neutral
ham,"Oh, Icic, Klor, Den treffen sich neulich...",german,neutral
ham,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",english,positive
ham,"I know where the  &lt;#&gt;  is, I'll be there around 5",english,neutral
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,english,negative
ham,(You didn't hear it from me),english,neutral
spam,WOW! The Boys R Back. Prenez cette tournée 2007 au Royaume-Uni. Gagnez des billets VIP et pré-book avec VIP Club. Txt CLUB à 81303. Trackmarque Ltd info@vipclub4u.,french,positive
ham,"????? ?? ?? ??, ????? ?? ???? ?? ???? ?? ?? n ??? ?? ?? ??? ??? ??? ??. ??? thukio ???? ?? ??? ???. ???? ????. anhuke 2 ucks ?? u.",hindi,neutral
ham,Je peux vous envoyer une photo si vous voulez :),french,positive
spam,?? ?? ?? ?????? ???? ?? ????? ?? ??? ???. ????? ????????? ???? ?????? ?? ?? ?? ?? ????? ??? ???? ????. ??? 0.9097099. SIGECER ??? SIV. ??? 12hs ???? 12hs.,hindi,neutral
ham,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,english,negative
ham,Arun can u transfr me d amt,english,neutral
spam,Des histoires sales et des GIRLS en attente de votre,french,neutral
ham,?? ???? ?????? ?????? ?? ???? ????,hindi,neutral
ham,Lol maintenant je suis après ce ballon d'air chaud!,french,positive
spam,"<Forwarded from 21870000>Hallo - dies ist Ihr Mailbox Nachrichten-SMS-Alarm. Sie haben 4 Nachrichten. Sie haben 21 Treffer. Bitte rufen Sie auf 09056242159 zurück, um Ihre Nachrichten und Treffer abzurufen",german,neutral
ham,Was ist im Interview passiert?,german,neutral
ham,"FR'NDSHIP ist wie eine Nadel einer Uhr. Obwohl V r in d gleiche Uhr, V r nt in der Lage 2 erfüllt. Evn, wenn V treffen,itz nur 4few Sekunden. Bt V alwys bleiben koneziert. Gud 9t;-)",german,neutral
ham,"Ensuite, nous attendons 4 u lor... Pas besoin 2 se sentent mal lar...",french,neutral
ham,??????: ????? ??. ??. ??.,hindi,neutral
ham,??? ??? ??? ???? ???? ?? ???? ????,hindi,neutral
spam,Burger King - Wollen Sie in einem Top-Stadion spielen? Holen Sie sich 2 Burger King vor dem 1. Sept und gehen Large oder Super mit Coca-Cola und gehen Sie einen Gewinner,german,positive
ham,"Lolnice, ich ging von einem Fisch nach..Wasser?",german,neutral
ham,That's the way you should stay oh.,english,neutral
ham,"Sagen Sie ihr, dass sie sofort das Exakte geschrieben hat.",german,neutral
ham,Hallo Petey!noi-m ok nur wollte 2 chat coz avent spoked 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,german,positive
spam,Double Mins & Double Txt & 1/2 prix Linerental sur les derniers mobiles Bluetooth Orange. Appelez MobileUpd8 pour les dernières offres. 08000839402 ou call2optout/LF56,french,neutral
ham,"I sent you the prices and do you mean the  &lt;#&gt; g,",english,neutral
ham,Was machst du später?,german,neutral
ham,"Al er tut, ist stöhnen mich, wenn n e dünn geht falsch seine meine Schuld ual de arguments r meine Schuld ufed bis von ihm so y Mühe? Hav 2go, thanx.xx",german,negative
ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,english,positive
ham,"Dies ist Ihnen einen tollen Tag wünschen. Moji erzählte mir von Ihrem Angebot und wie immer war ich sprachlos. Sie bieten so einfach, um große Längen in meinem Namen zu gehen und seine atemberaubend. Meine Prüfung ist am nächsten Freitag. Danach werde ich in Kontakt bleiben mehr. Sorry.",german,negative
ham,??? ???? ????????? ?? ?? ???? ???? fb ????? ?? ??. Uhhh ??? ???? ??? ??? ?? ??? ?????? ??? ???? ruckols ??????? ?????? ?? ??? ???? ???? ??!,hindi,neutral
spam,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",english,positive
spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",english,positive
ham,Okr...,hindi,neutral
ham,Amamamth.. guki. ukamugagagaga..mrrer ????,hindi,neutral
ham,Smile in Pleasure Smile in Pain Smile when trouble like Rain Smile when sum1 Hurts U Smile becoz SOMEONE aime toujours voir u Smileing!!,french,positive
ham,Désolé da quegam. C'est mon erreur.,french,neutral
ham,?? ???? ?????? ?? ???? ??? ?? surger ???? ?? ??? ??. ??? ?? ??????????? ???? ?? ????. ???? ???? ??? ??? ??.,hindi,neutral
ham,"(No promises on when though, haven't even gotten dinner yet)",english,positive
ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,english,positive
ham,"Tut mir leid, nur um zu überprüfen, ob es dir nichts ausmacht, mich um halb acht vom Bahnhof abzuholen.",german,neutral
ham,Ok lor...,english,positive
ham,"Ich bin bald zu Hause und will heute Abend nicht mehr darüber reden, K? Ich habe heute genug geweint.",german,neutral
ham,Geht Xy 4 e Mittagessen?,german,neutral
ham,??? ??????? ?? pi ??? ???? ??? ??? ?? ?? ???:),hindi,neutral
ham,I am going to sleep. I am tired of travel.,english,negative
ham,K...k:) warum kannst du nicht hierher kommen und Arbeit suchen:),german,neutral
ham,"Wir weisen darauf hin, dass die NHs einen Fehler gemacht haben.Wir waren nie TATSÄCHLICH BORN.PLEase BERICHT 2 YOR LOCAL HOSPITAL 2B TERMINIERT.WIR R SORRY 4 DIE ENTWICKLUNG",german,negative
ham,Si vous voulez dire le site.,french,negative
ham,????? ??????. ????sy. kgm,hindi,neutral
ham,I think i've fixed it can you send a test message?,english,neutral
ham,???? ?? ??? ???? ?? ????... ?? ?? 12 ?????? ??? ?? ?? ????...,hindi,neutral
ham,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..,english,positive
ham,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",english,positive
ham,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,english,positive
ham,??? ???? ??? ??? ?? ???? ???.,hindi,neutral
ham,R u sure they'll understand that! Wine * good idea just had a slurp!,english,positive
ham,"???, ?? ????? ??? ?? ???? ?? ???",hindi,neutral
ham,"?? ???? ???? ?? ??? ??? ?? ???????. ?? ???? ??? ? ??? ??. ?? uuuuu ??? ?? ucyyy ?? ??? ???? ??? ???. ???? ??? ?? ????? ???? ???? ???, ???? ??? ?? ???? ????? ?? ??? ??? ?? ??? ?????? ??? ??? ???? ?? ????? ?? ?? ???? ???? ???? ????? ?? ???. ??? ??? ???? ???? ?? ?? ??? ???? ???? ????? ?? ??? ?? ????? ?? ?? ????. ??? ???, ??? ?? ??? ??? ?? ???? ???? ????? ?? ???.",hindi,neutral
ham,Oops my phone died and I didn't even know. Yeah I like it better.,english,neutral
ham,"????, ???? ??? ?? ???? ??? ???? ?? ???? ???",hindi,neutral
ham,Lol great now im getting hungry.,english,positive
ham,"Hey, ich habe die Pilates und Yoga-Lektion bereits gebucht... Haha",german,negative
spam,"BRELASTTETHEESTHET266555 ??? ?? ?? ????? ?????? ?? ??? ???? ?? ??? ?? ????? ?????? ?? ??? ???? ?? ???, ?? ?? 20005CHHH+oHTHARTHARTH 18+ ???? ???? ?? ???",hindi,neutral
ham,Kommen Sie über Carlos wird bald hier sein,german,neutral
spam,Ringtone Club: Gr8 neue Polys direkt auf Ihr Handy jede Woche!,german,positive
ham,???. ?? ???? ???? ????? ?? ????.,hindi,neutral
ham,Change encore... c'est à côté de l'escalator...,french,neutral
ham,??? ?? ?????? ???? ?????weather forecast,hindi,neutral
ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,english,neutral
ham,"Rien, juste s'assurer que tout le monde est à la hauteur",french,negative
ham,"?????? ??? ????? ???? ??, ??? ????? ??? ?? ??? ???: (",hindi,neutral
ham,"Wat time Liao, wo immer noch.",german,neutral
ham,Mais ils m'ont dit que j'avais des dents de sagesse cachées à l'intérieur.,french,neutral
ham,"????, ??? ???? ???? ??? ?? ??? ??? ???? ???? ??? ?? ???????? ?? ??????? ?? ??? ??? ???? ??? ????? ?? ?????? ????? ???? ??? ???? ??? ??? ??????? ???? ?? ?? ??? ??? ??... *",hindi,neutral
ham,Bist du fertig?,german,neutral
ham,"???? ?? ???: ""??? ?? ?????? ??? ???? ??? * ????????? ?? ???: ""????, ????, ???? ?? ?? ?? ?? ?? ????? ?????: ???? ?? ?? ????????? ?? ???? ??!",hindi,neutral
ham,"I noe la... U wana pei bf oso rite... K lor, other days den...",english,neutral
ham,Son potentiel dnt vivre dans &lt;#&gt; siècle cm frwd n thnk different,french,neutral
ham,"Je ne sais pas quoi faire, je n'arrive toujours pas à joindre quelqu'un, je viens te chercher à 19h30 et on peut voir s'ils sont dans le pub.",french,neutral
ham,Où est ta mémoire de poisson quand j'en ai besoin?,french,neutral
ham,I see a cup of coffee animation,english,neutral
ham,??? ???? : ???????? ??? ???.,hindi,neutral
ham,??? ???? ????????? ???! ??? ???? ???? ??? ???? ??? ??? ???,hindi,neutral
ham,Wir sind endlich bereit fyi,german,positive
ham,Diese duckenden Chinchillas,german,neutral
ham,gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number.,english,positive
ham,"Oh, then your phone phoned me but it disconnected",english,neutral
ham,"Es hat Probleme, ich kriege sie morgen wieder hin.",german,neutral
ham,Enjoy urself tmr...,english,positive
spam,????? (20/F) ???? ???? ????? ???? ?? ??? ???????? ?? ??? ??. ????? 165 ?? ??? 165 ??? ????? ?? : www.S.S.S/ SECAS/uCACK2k9 ??? ?? ???? ???? FRNDD ?? 624 ?? ?????.,hindi,neutral
ham,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?,english,neutral
ham,Oh désolé s'il te plaît c'est fini,french,neutral
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",english,neutral
ham,"Ist es okay, wenn ich die Nacht hier bleibe? Xavier hat einen Schlafsack und ich werde müde",german,negative
ham,Yeah right! I'll bring my tape measure fri!,english,positive
ham,???? ??? ???? ????? ????? ???,hindi,neutral
ham,La longueur est e même mais e top plus court n j'ai une frange maintenant. Je ne vais pas liao. Trop paresseux. Dun wan 2 distraire u aussi.,french,positive
ham,P Diddy ist meine Nachbarin und kommt jeden Morgen zur Zahnpasta.,german,neutral
ham,Go fool dont cheat others ok,english,negative
ham,"whatever, im pretty pissed off.",english,negative
ham,???? ?? ??? ????? ??? ?????? ??????? ?? ???.,hindi,neutral
ham,J'ai une liste avec seulement u et Joanna si je me sens vraiment anti social,french,negative
ham,?? ?? ?? ??? ?? ??.,hindi,neutral
ham,Elle n'a pas besoin de test.,french,neutral
